,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
4381,id0770983,2,2016-04-20 21:31:03,2016-04-20 21:36:56,1,-73.98680877685547,40.76178741455078,-73.99533081054686,40.759868621826165,N,353
4382,id2527910,1,2016-05-31 21:32:16,2016-05-31 22:08:54,1,-73.95705413818358,40.780418395996094,-73.85220336914062,40.72826385498047,N,2198
4383,id2869213,2,2016-03-05 03:29:41,2016-03-05 03:34:34,2,-73.98577117919923,40.722213745117195,-73.97911834716798,40.72190475463867,N,293
4384,id1677708,2,2016-02-21 15:43:32,2016-02-21 15:52:01,1,-73.98146820068358,40.72918319702149,-73.98816680908203,40.71886444091797,N,509
4385,id0445979,1,2016-02-08 21:11:57,2016-02-08 21:17:48,1,-73.99150848388672,40.726898193359375,-73.97793579101561,40.74588394165039,N,351
4386,id1990231,1,2016-01-27 19:57:36,2016-01-27 20:00:19,1,-73.9773712158203,40.7507438659668,-73.98100280761719,40.744644165039055,N,163
4387,id0297157,2,2016-01-03 03:31:08,2016-01-03 03:34:11,2,-73.9914321899414,40.72697067260742,-73.9881591796875,40.72896957397461,N,183
4388,id3756343,2,2016-05-20 15:46:17,2016-05-20 16:30:21,1,-74.00189971923827,40.734420776367195,-73.95098876953125,40.77344131469727,N,2644
4389,id3495813,1,2016-04-10 00:52:19,2016-04-10 01:06:24,1,-73.98728942871094,40.75029754638672,-73.9822769165039,40.73150253295898,N,845
4390,id3928902,1,2016-01-08 12:41:17,2016-01-08 12:52:54,1,-73.97621154785155,40.776073455810554,-73.97476196289062,40.761993408203125,N,697
4391,id3258948,1,2016-03-09 23:38:47,2016-03-09 23:45:47,1,-73.95274353027344,40.77566909790039,-73.97185516357422,40.752056121826165,N,420
4392,id3169679,1,2016-01-18 19:19:29,2016-01-18 19:37:35,2,-73.99375915527344,40.74664306640625,-73.9470977783203,40.778316497802734,N,1086
4393,id1474186,2,2016-04-08 13:55:01,2016-04-08 14:11:31,1,-73.99738311767578,40.7209587097168,-73.9923095703125,40.73788833618164,N,990
4394,id3176524,2,2016-06-22 13:59:17,2016-06-22 15:02:56,1,-73.79029083251953,40.64337158203125,-73.98583221435547,40.756641387939446,N,3819
4395,id3253298,2,2016-03-07 22:11:15,2016-03-07 22:24:23,2,-73.96887969970702,40.764305114746094,-73.97383117675781,40.73774337768555,N,788
4396,id0372061,1,2016-03-20 09:25:54,2016-03-20 09:39:10,1,-73.94602966308595,40.77996444702149,-73.99128723144531,40.750045776367195,N,796
4397,id3651634,1,2016-02-08 08:50:49,2016-02-08 09:16:28,1,-73.96826934814453,40.786956787109375,-73.9681396484375,40.757415771484375,N,1539
4398,id3453391,2,2016-06-22 08:43:25,2016-06-22 09:02:08,1,-73.96080017089844,40.77549743652344,-73.961181640625,40.80514144897461,N,1123
4399,id1029335,2,2016-01-09 11:20:59,2016-01-09 11:24:24,2,-73.98928833007811,40.76324081420898,-73.99034118652342,40.76824951171875,N,205
4400,id0141303,2,2016-02-22 08:37:57,2016-02-22 08:43:28,1,-73.97991943359375,40.74922943115234,-73.98896789550781,40.74776077270508,N,331
4401,id0739264,2,2016-01-16 23:56:52,2016-01-16 23:59:49,1,-73.9478988647461,40.7719841003418,-73.95793151855469,40.7685661315918,N,177
4402,id3634192,2,2016-05-04 12:23:09,2016-05-04 12:27:45,2,-73.96853637695312,40.7916259765625,-73.97769165039062,40.786380767822266,N,276
4403,id0640254,2,2016-01-08 16:59:35,2016-01-08 17:17:35,1,-73.99474334716798,40.760250091552734,-74.00263977050781,40.73915863037109,N,1080
4404,id3819232,1,2016-03-25 00:10:13,2016-03-25 00:21:37,4,-73.97859954833984,40.74112319946289,-73.97173309326173,40.763465881347656,N,684
4405,id2817492,2,2016-03-12 11:03:36,2016-03-12 11:19:55,1,-74.01441192626953,40.71415328979492,-73.98363494873048,40.72610855102539,N,979
4406,id3590472,2,2016-05-02 23:14:36,2016-05-02 23:23:41,1,-73.97911834716798,40.753231048583984,-74.00382995605469,40.74588394165039,N,545
4407,id2627788,1,2016-06-28 10:20:01,2016-06-28 10:28:42,1,-74.00482940673827,40.73737335205078,-73.99695587158203,40.74714660644531,N,521
4408,id1837726,2,2016-04-27 06:29:26,2016-04-27 06:36:39,1,-73.97754669189453,40.75025177001953,-73.96788787841797,40.76446914672852,N,433
4409,id1622280,2,2016-01-26 15:30:23,2016-01-26 16:07:29,1,-73.95613861083984,40.76457977294922,-73.9943618774414,40.756660461425774,N,2226
4410,id3535223,1,2016-04-18 07:56:54,2016-04-18 08:11:01,4,-73.96135711669923,40.76428985595703,-73.98249053955078,40.74493789672852,N,847
4411,id0611940,2,2016-06-07 16:59:01,2016-06-07 18:15:56,2,-74.00949859619139,40.705604553222656,-74.1776351928711,40.695091247558594,N,4615
4412,id1056639,2,2016-02-24 07:46:22,2016-02-24 08:00:19,6,-73.96428680419923,40.75717926025391,-73.96134185791014,40.780418395996094,N,837
4413,id1087396,1,2016-03-30 15:17:30,2016-03-30 15:29:22,1,-73.98821258544923,40.743560791015625,-74.00179290771484,40.73373794555664,N,712
4414,id3034173,2,2016-05-20 02:55:12,2016-05-20 03:22:06,1,-74.00572967529298,40.740478515625,-73.9625701904297,40.65909576416016,N,1614
4415,id2918932,1,2016-01-02 15:34:24,2016-01-02 15:50:07,2,-73.98800659179686,40.74990081787109,-73.9774169921875,40.77777099609375,N,943
4416,id3521209,1,2016-01-17 03:39:53,2016-01-17 03:47:44,2,-74.00070953369139,40.71824645996094,-73.98567962646483,40.735084533691406,N,471
4417,id0200259,2,2016-05-17 18:22:59,2016-05-17 18:31:10,3,-74.00933074951173,40.71237182617188,-74.01016998291014,40.73221969604492,N,491
4418,id0328999,2,2016-04-24 13:43:12,2016-04-24 13:49:04,1,-73.99017333984375,40.74671936035156,-73.9805908203125,40.75933074951172,N,352
4419,id0370099,2,2016-03-29 11:22:53,2016-03-29 11:39:06,1,-73.99014282226561,40.737918853759766,-74.00559997558595,40.717639923095696,N,973
4420,id2761751,2,2016-06-28 00:46:16,2016-06-28 00:50:06,1,-74.00724792480467,40.74367141723633,-74.00137329101561,40.739200592041016,N,230
4421,id1846189,1,2016-03-24 18:18:37,2016-03-24 18:33:40,1,-73.9832305908203,40.76734924316406,-73.949462890625,40.796295166015625,N,903
4422,id1791907,1,2016-03-28 13:31:46,2016-03-28 13:45:46,2,-73.98312377929686,40.73078536987305,-73.979736328125,40.75118255615234,N,840
4423,id1518139,2,2016-06-12 20:41:51,2016-06-12 20:43:37,2,-73.9915313720703,40.74974822998047,-73.99504852294923,40.74512100219727,N,106
4424,id0653535,1,2016-06-28 16:44:45,2016-06-28 16:51:05,1,-73.98733520507811,40.766067504882805,-73.99289703369139,40.76268005371094,N,380
4425,id3440168,1,2016-06-15 21:04:40,2016-06-15 21:15:44,2,-73.99191284179686,40.7291259765625,-73.99375152587889,40.71925735473633,N,664
4426,id1586870,2,2016-04-26 20:14:09,2016-04-26 20:33:55,1,-73.96781158447266,40.76256942749024,-73.91336822509764,40.76455307006836,N,1186
4427,id2594037,2,2016-04-05 09:31:19,2016-04-05 09:52:21,1,-73.98822021484375,40.754688262939446,-74.01679992675781,40.704788208007805,N,1262
4428,id0565312,2,2016-01-29 05:11:42,2016-01-29 05:21:58,5,-73.97269439697266,40.753326416015625,-73.94186401367188,40.78947067260742,N,616
4429,id2070465,2,2016-03-11 00:40:40,2016-03-11 00:44:31,1,-73.96941375732422,40.75725173950195,-73.97891235351561,40.7435302734375,N,231
4430,id1148288,1,2016-04-21 21:26:43,2016-04-21 21:32:28,1,-73.9725570678711,40.76233673095703,-73.95559692382812,40.773681640625,N,345
4431,id0481046,2,2016-05-27 19:36:31,2016-05-27 19:40:48,1,-74.0002212524414,40.761680603027344,-73.99331665039062,40.75702667236328,N,257
4432,id2281677,2,2016-04-14 20:16:08,2016-04-14 20:32:38,1,-74.00599670410156,40.711891174316406,-73.98800659179686,40.728660583496094,N,990
4433,id2587110,1,2016-04-17 00:44:04,2016-04-17 00:56:50,1,-74.0003433227539,40.73759460449219,-74.0134506225586,40.709083557128906,N,766
4434,id1869161,2,2016-01-10 13:20:46,2016-01-10 13:35:01,1,-73.98140716552734,40.77399826049805,-73.99907684326173,40.73941040039063,N,855
4435,id2969033,1,2016-06-20 08:06:09,2016-06-20 08:18:30,1,-73.98483276367188,40.77508544921875,-73.97285461425781,40.75957489013672,N,741
4436,id2349511,1,2016-06-30 17:31:15,2016-06-30 17:51:18,1,-73.98797607421875,40.75528335571289,-74.00688934326173,40.7490463256836,N,1203
4437,id2577140,1,2016-05-20 02:45:36,2016-05-20 02:51:21,1,-73.98194885253906,40.731143951416016,-73.98758697509764,40.71800231933594,N,345
4438,id1647191,1,2016-04-30 11:50:42,2016-04-30 11:56:48,1,-73.9731216430664,40.75244140625,-73.96017456054686,40.761966705322266,N,366
4439,id3460581,2,2016-05-13 07:03:45,2016-05-13 07:06:19,5,-73.99874877929686,40.73466110229492,-73.9918670654297,40.731250762939446,N,154
4440,id1755451,1,2016-04-15 22:27:49,2016-04-15 22:44:40,2,-73.98624420166014,40.72641372680664,-73.94808959960938,40.78048706054688,N,1011
4441,id2434094,2,2016-03-11 02:50:45,2016-03-11 02:55:31,5,-73.97775268554686,40.75485610961913,-73.96466064453125,40.754825592041016,N,286
4442,id3942115,1,2016-05-24 22:16:59,2016-05-24 22:39:54,2,-73.98858642578125,40.72727584838867,-73.98208618164062,40.77513122558594,N,1375
4443,id2174499,1,2016-02-06 14:10:21,2016-02-06 14:23:58,1,-74.00267791748048,40.72867584228516,-73.97946166992188,40.74967193603516,N,817
4444,id1562049,2,2016-06-13 08:31:43,2016-06-13 08:37:00,3,-73.98970031738281,40.74134826660156,-73.98243713378906,40.73973083496094,N,317
4445,id1019014,1,2016-03-15 09:19:48,2016-03-15 09:47:12,1,-73.99575805664062,40.73309326171875,-73.9701919555664,40.762184143066406,N,1644
4446,id1084281,1,2016-02-03 10:47:53,2016-02-03 10:53:22,1,-73.9638671875,40.777019500732415,-73.97893524169923,40.7783432006836,Y,329
4447,id1076908,2,2016-04-16 21:53:47,2016-04-16 22:07:55,1,-73.94156646728516,40.7877197265625,-73.9773712158203,40.76464080810546,N,848
4448,id3606842,2,2016-03-14 07:35:31,2016-03-14 07:40:24,1,-74.00067138671875,40.685245513916016,-73.99332427978516,40.69221115112305,N,293
4449,id1891338,1,2016-06-15 04:04:31,2016-06-15 04:17:24,3,-73.93523406982422,40.800586700439446,-73.90216064453125,40.83682632446289,N,773
4450,id1747183,2,2016-06-15 16:46:55,2016-06-15 17:00:55,1,-73.98230743408203,40.77581405639648,-73.97508239746092,40.79269790649414,N,840
4451,id0376855,2,2016-01-12 08:23:52,2016-01-12 08:34:09,1,-73.99054718017578,40.75624847412109,-73.97132873535155,40.75608825683594,N,617
4452,id0280790,1,2016-03-05 11:33:40,2016-03-05 11:51:02,1,-73.98380279541014,40.749794006347656,-74.00005340576173,40.72695541381836,N,1042
4453,id2510832,1,2016-06-25 13:39:48,2016-06-25 13:48:52,1,-73.9671859741211,40.76051330566406,-73.94632720947266,40.78125381469727,N,544
4454,id0303797,1,2016-06-29 16:01:44,2016-06-29 16:31:32,1,-73.98088073730467,40.77456283569336,-73.98961639404298,40.75249862670898,N,1788
4455,id3922226,1,2016-04-04 17:08:35,2016-04-04 17:31:53,1,-73.97405242919923,40.77904891967773,-73.9888916015625,40.75862884521485,N,1398
4456,id2808618,2,2016-04-27 19:56:57,2016-04-27 20:04:08,1,-73.9666290283203,40.80440902709961,-73.97540283203125,40.78955841064453,N,431
4457,id1235523,1,2016-05-17 06:33:24,2016-05-17 06:51:04,1,-73.93144226074217,40.765567779541016,-73.978515625,40.772327423095696,N,1060
4458,id1075733,2,2016-01-12 20:39:32,2016-01-12 20:58:04,1,-73.97283935546875,40.75899887084961,-73.99069213867188,40.70357894897461,N,1112
4459,id3780097,2,2016-04-07 14:41:51,2016-04-07 14:53:13,1,-73.98798370361328,40.76972198486328,-73.97810363769531,40.765300750732415,N,682
4460,id0149097,2,2016-06-06 22:33:35,2016-06-06 22:37:50,1,-73.98355865478516,40.77365112304688,-73.98977661132812,40.7623405456543,N,255
4461,id1743519,2,2016-06-25 14:08:28,2016-06-25 14:21:53,1,-73.98552703857422,40.75278091430664,-73.99198150634764,40.75580978393555,N,805
4462,id3987794,1,2016-02-11 22:45:29,2016-02-11 22:56:50,1,-73.98863220214844,40.76930618286133,-73.99036407470702,40.75129318237305,N,681
4463,id2460060,1,2016-01-20 20:44:40,2016-01-20 20:47:39,1,-73.95547485351561,40.77954864501953,-73.95077514648438,40.782493591308594,N,179
4464,id2441520,2,2016-02-20 13:34:37,2016-02-20 13:55:04,1,-73.96036529541014,40.77872848510742,-73.99268341064453,40.74608612060546,N,1227
4465,id3276932,1,2016-02-08 12:51:59,2016-02-08 13:03:20,1,-73.98770141601561,40.74399185180664,-74.00849914550781,40.716495513916016,Y,681
4466,id3067359,2,2016-06-25 08:41:22,2016-06-25 08:49:12,1,-73.94689178466798,40.77935028076172,-73.9725112915039,40.7510986328125,N,470
4467,id3049130,2,2016-04-06 17:38:41,2016-04-06 18:40:31,1,-73.98790740966798,40.71842956542969,-73.7825927734375,40.644145965576165,N,3710
4468,id3667045,2,2016-03-15 06:33:58,2016-03-15 06:41:01,5,-73.9626693725586,40.77845001220703,-73.95356750488281,40.76508712768555,N,423
4469,id0128591,1,2016-02-07 21:41:36,2016-02-07 21:59:17,1,-73.98220825195312,40.76250457763672,-73.98734283447266,40.72526550292969,N,1061
4470,id1248743,2,2016-03-16 08:47:46,2016-03-16 09:04:23,1,-73.94963073730467,40.77267074584961,-73.98204040527344,40.74637985229492,N,997
4471,id0560632,2,2016-06-29 07:04:41,2016-06-29 07:10:44,5,-73.94983673095702,40.78455352783203,-73.93859100341797,40.804931640625,N,363
4472,id3668803,2,2016-02-13 15:33:30,2016-02-13 15:37:43,4,-73.98927307128906,40.76327133178711,-73.98867797851561,40.75671005249024,N,253
4473,id3054250,1,2016-01-16 21:02:35,2016-01-16 21:07:56,2,-73.98649597167967,40.74669647216797,-73.98229217529298,40.75714111328125,N,321
4474,id2072050,1,2016-03-06 02:21:32,2016-03-06 02:41:24,1,-74.01441955566406,40.7081298828125,-73.9808120727539,40.7420768737793,N,1192
4475,id1246156,2,2016-03-27 11:39:04,2016-03-27 11:52:26,5,-73.9381103515625,40.79654312133789,-73.973876953125,40.75800323486328,N,802
4476,id0990415,1,2016-02-22 19:12:09,2016-02-22 19:18:58,1,-73.9871368408203,40.74182891845703,-73.97941589355469,40.749675750732415,N,409
4477,id3389180,1,2016-01-27 14:10:48,2016-01-27 14:20:25,1,-73.98506164550781,40.74536895751953,-73.9832305908203,40.756004333496094,N,577
4478,id3304740,2,2016-04-04 22:39:14,2016-04-04 22:47:55,5,-73.98078155517578,40.74225997924805,-73.99134826660156,40.75027847290039,N,521
4479,id1926880,2,2016-05-19 20:42:13,2016-05-19 20:47:32,1,-73.96871185302734,40.75057601928711,-73.9721450805664,40.747406005859375,N,319
4480,id3472049,2,2016-03-27 09:30:06,2016-03-27 09:44:57,1,-73.99786376953125,40.7652587890625,-73.97763061523438,40.750972747802734,N,891
4481,id3155047,2,2016-02-16 16:01:28,2016-02-16 16:10:25,1,-73.99382781982422,40.7512092590332,-73.97808837890625,40.75339889526367,N,537
4482,id3864072,1,2016-01-07 18:44:10,2016-01-07 19:09:45,2,-73.97786712646483,40.7510871887207,-73.98207092285155,40.775535583496094,N,1535
4483,id3488652,2,2016-02-23 22:22:41,2016-02-23 23:04:11,1,-73.98925018310547,40.76966857910156,-73.9791717529297,40.72172164916992,N,2490
4484,id3698335,1,2016-04-13 10:49:26,2016-04-13 10:54:20,1,-73.99893188476561,40.726600646972656,-74.00606536865233,40.73528671264648,N,294
4485,id1257680,2,2016-04-20 15:05:26,2016-04-20 15:13:23,2,-73.98877716064453,40.74859237670898,-73.97986602783203,40.75147247314453,N,477
4486,id0010487,2,2016-03-28 11:07:56,2016-03-28 11:23:46,1,-73.97247314453125,40.75611877441406,-73.9915542602539,40.73516082763672,N,950
4487,id0560000,1,2016-04-08 19:20:13,2016-04-08 19:32:52,2,-73.97520446777344,40.761356353759766,-73.98265075683594,40.75686264038086,N,759
4488,id0168257,2,2016-01-01 00:59:06,2016-01-01 01:22:00,5,-73.99149322509764,40.75017547607422,-73.99463653564453,40.71954345703125,N,1374
4489,id1987268,1,2016-06-13 09:03:41,2016-06-13 09:31:47,1,-74.01580047607422,40.71518707275391,-73.98554992675781,40.74134826660156,N,1686
4490,id3056945,1,2016-03-12 18:25:50,2016-03-12 18:53:12,1,-73.9622573852539,40.779251098632805,-73.98959350585938,40.725852966308594,N,1642
4491,id0926566,1,2016-04-27 22:39:06,2016-04-27 22:50:57,1,-73.98014068603516,40.74577331542969,-73.95013427734375,40.77950668334961,N,711
4492,id0794983,2,2016-01-16 00:03:40,2016-01-16 00:12:01,6,-73.96116638183594,40.6613655090332,-73.97848510742188,40.682071685791016,N,501
4493,id3968404,1,2016-01-02 07:09:23,2016-01-02 07:27:49,1,-73.97846984863281,40.7630271911621,-73.8718490600586,40.774272918701165,N,1106
4494,id0231515,1,2016-06-08 12:17:54,2016-06-08 12:23:03,1,-73.95117950439453,40.77766799926758,-73.9573974609375,40.782764434814446,N,309
4495,id2691561,2,2016-06-08 01:04:56,2016-06-08 01:15:58,2,-73.9939193725586,40.72884368896485,-73.99012756347656,40.71424102783203,N,662
4496,id2212354,1,2016-02-20 09:19:51,2016-02-20 09:25:45,4,-73.97966766357422,40.77080535888672,-73.97029113769531,40.78822326660156,N,354
4497,id1918139,2,2016-06-29 09:01:38,2016-06-29 09:25:32,6,-73.9866714477539,40.768421173095696,-73.95182800292967,40.766700744628906,N,1434
4498,id1205436,1,2016-06-23 16:30:47,2016-06-23 16:57:57,1,-74.00887298583984,40.71088790893555,-73.98394775390625,40.762889862060554,N,1630
4499,id1235185,1,2016-03-18 17:19:14,2016-03-18 17:42:58,1,-73.97300720214845,40.75267028808594,-73.98777770996092,40.749942779541016,N,1424
4500,id0393386,2,2016-02-08 16:22:53,2016-02-08 16:36:49,1,-73.98072814941406,40.744678497314446,-73.97164916992188,40.7625389099121,N,836
4501,id0802625,2,2016-06-24 12:11:34,2016-06-24 12:23:15,1,-73.96847534179686,40.76763534545898,-73.95652770996092,40.783668518066406,N,701
4502,id2730818,1,2016-05-07 13:12:30,2016-05-07 13:16:42,1,-73.95799255371094,40.765098571777344,-73.94632720947266,40.78127670288086,N,252
4503,id1952475,1,2016-06-23 12:56:54,2016-06-23 13:06:42,1,-73.96122741699219,40.76064300537109,-73.95453643798828,40.77800750732422,N,588
4504,id2431289,2,2016-01-03 08:54:39,2016-01-03 08:57:12,2,-73.95758056640625,40.768585205078125,-73.95021057128906,40.775726318359375,N,153
4505,id2174172,2,2016-01-16 15:41:21,2016-01-16 15:47:32,1,-73.96144866943358,40.80619430541992,-73.9519271850586,40.82212829589844,N,371
4506,id2722111,2,2016-05-22 04:11:21,2016-05-22 04:13:01,1,-73.9168472290039,40.77109146118164,-73.91995239257811,40.775299072265625,N,100
4507,id3561539,1,2016-01-12 10:52:19,2016-01-12 10:57:07,1,-73.96382141113281,40.76542282104492,-73.9583740234375,40.77280044555664,N,288
4508,id0678487,2,2016-02-02 08:36:29,2016-02-02 08:45:30,1,-73.99988555908203,40.73841857910156,-74.00898742675781,40.72271347045898,N,541
4509,id3463067,2,2016-01-09 09:16:41,2016-01-09 09:17:31,6,-73.91735076904298,40.76109313964844,-73.91893768310547,40.7591209411621,N,50
4510,id1408184,2,2016-03-18 17:23:26,2016-03-18 17:33:21,1,-74.00755310058594,40.74093627929688,-74.00956726074217,40.72312545776367,N,595
4511,id2922136,2,2016-02-24 16:28:18,2016-02-24 16:40:11,1,-73.9996337890625,40.73094940185546,-73.98188018798828,40.75534057617188,N,713
4512,id2483049,1,2016-01-07 19:22:55,2016-01-07 19:30:07,1,-73.96751403808595,40.77093124389648,-73.96675109863281,40.77145385742188,N,432
4513,id1369402,2,2016-02-15 15:41:35,2016-02-15 16:01:19,1,-73.98934936523438,40.75212860107422,-73.94851684570312,40.78071975708008,N,1184
4514,id2352382,1,2016-03-07 22:40:43,2016-03-07 23:12:17,1,-73.97824859619139,40.7509765625,-73.94805145263672,40.629024505615234,N,1894
4515,id3867261,1,2016-06-15 15:05:39,2016-06-15 15:15:50,1,-73.98545074462889,40.7472038269043,-73.97810363769531,40.75635147094727,N,611
4516,id0545540,2,2016-01-16 23:04:45,2016-01-16 23:10:06,1,-74.00752258300781,40.7258415222168,-74.01581573486328,40.71531677246094,N,321
4517,id0225443,2,2016-03-30 17:02:47,2016-03-30 17:47:33,1,-74.00166320800781,40.73078918457031,-73.83595275878906,40.71752166748047,N,2686
4518,id3248649,1,2016-04-25 16:07:39,2016-04-25 16:19:48,3,-74.00341796875,40.73213577270508,-74.00070190429686,40.76172256469727,N,729
4519,id1234708,1,2016-01-07 18:23:26,2016-01-07 18:28:57,1,-73.97792053222656,40.76323699951172,-73.97775268554686,40.7737693786621,N,331
4520,id0487324,2,2016-04-06 21:12:14,2016-04-06 21:21:26,1,-73.98712158203125,40.72930145263672,-74.0064697265625,40.71492385864258,N,552
4521,id1458809,2,2016-03-06 10:43:45,2016-03-06 10:55:04,5,-73.93038177490233,40.7447509765625,-73.9718246459961,40.76448059082031,N,679
4522,id0427965,2,2016-04-05 08:34:30,2016-04-05 08:58:38,2,-73.99555969238281,40.76456832885742,-73.9397735595703,40.80485916137695,N,1448
4523,id3786431,1,2016-03-23 17:35:11,2016-03-23 17:49:08,1,-74.00674438476561,40.71458053588867,-73.99629211425781,40.73195266723633,N,837
4524,id2626466,1,2016-01-07 23:35:38,2016-01-08 00:07:53,1,-73.98792266845702,40.75474548339844,-73.94469451904298,40.649112701416016,N,1935
4525,id3201967,1,2016-03-18 06:09:31,2016-03-18 06:17:28,1,-73.94733428955078,40.79085540771485,-73.94608306884764,40.773094177246094,N,477
4526,id0079328,1,2016-04-17 21:54:49,2016-04-17 22:02:27,2,-73.99114990234375,40.75008392333984,-73.9810791015625,40.74864959716797,N,458
4527,id2162031,2,2016-02-07 16:16:17,2016-02-07 16:41:34,5,-73.9695816040039,40.78482055664063,-73.86563873291014,40.77096176147461,N,1517
4528,id0451000,2,2016-03-27 17:09:46,2016-03-27 17:15:46,2,-73.96884155273438,40.801361083984375,-73.97360229492188,40.79452133178711,N,360
4529,id3204567,2,2016-04-20 12:47:59,2016-04-20 13:24:31,1,-73.99783325195312,40.723121643066406,-73.99079132080078,40.75865173339844,N,2192
4530,id2898273,1,2016-02-18 21:14:13,2016-02-18 21:25:46,1,-73.9626693725586,40.75851821899414,-73.9834442138672,40.74382019042969,N,693
4531,id1513064,1,2016-01-16 20:10:10,2016-01-16 20:21:35,1,-73.98228454589844,40.76178359985352,-73.96270751953125,40.76806640625,N,685
4532,id2961686,1,2016-02-25 14:17:58,2016-02-25 14:30:41,1,-73.98538970947266,40.75879287719727,-73.9874267578125,40.73602294921875,N,763
4533,id2844255,1,2016-03-23 16:49:09,2016-03-23 17:12:09,3,-73.979736328125,40.75533676147461,-73.9467544555664,40.77571105957031,N,1380
4534,id2741317,2,2016-06-20 17:27:46,2016-06-20 17:43:59,1,-73.979736328125,40.7657356262207,-73.98211669921875,40.73605346679688,N,973
4535,id2248826,2,2016-05-01 00:29:59,2016-05-01 00:39:29,1,-73.97228240966798,40.75619888305664,-73.93583679199219,40.803081512451165,N,570
4536,id2802281,2,2016-06-26 21:46:25,2016-06-26 21:52:25,1,-73.97689056396483,40.7647705078125,-73.9784927368164,40.7823600769043,N,360
4537,id0264947,2,2016-06-11 14:33:56,2016-06-11 14:43:03,3,-73.98230743408203,40.782878875732415,-73.99594116210938,40.76422119140625,N,547
4538,id2084184,1,2016-05-21 23:20:58,2016-05-21 23:33:53,1,-73.98915100097656,40.71907043457031,-73.98090362548828,40.72948455810546,N,775
4539,id1914765,1,2016-03-17 23:49:26,2016-03-17 23:54:00,1,-73.97850799560547,40.74529647827149,-73.97615814208984,40.75146865844727,N,274
4540,id3054788,2,2016-01-18 10:18:07,2016-01-18 10:27:57,1,-73.9645004272461,40.769973754882805,-73.96548461914062,40.79117584228516,N,590
4541,id0407776,2,2016-05-24 05:04:15,2016-05-24 05:07:02,2,-73.95050048828125,40.78371810913086,-73.95826721191406,40.775440216064446,N,167
4542,id0133000,1,2016-03-04 16:35:08,2016-03-04 16:48:09,2,-73.98452758789062,40.74286651611328,-73.98783874511719,40.72116470336913,N,781
4543,id2490769,2,2016-03-10 17:20:29,2016-03-10 17:35:00,1,-73.97249603271484,40.75308990478516,-73.96062469482422,40.777462005615234,N,871
4544,id0288235,1,2016-06-05 17:51:11,2016-06-05 18:01:32,1,-73.98621368408203,40.74331665039063,-73.97327423095702,40.7640037536621,N,621
4545,id0970216,1,2016-05-23 17:44:29,2016-05-23 17:51:58,1,-73.9670181274414,40.76373672485352,-73.96041107177734,40.77876663208008,N,449
4546,id2548443,2,2016-03-14 23:21:48,2016-03-14 23:39:04,2,-73.99474334716798,40.74945831298828,-73.95462799072266,40.772239685058594,N,1036
4547,id0663900,2,2016-02-10 19:33:47,2016-02-10 19:45:48,1,-73.97112274169923,40.75716018676758,-73.98654174804686,40.7546501159668,N,721
4548,id2570589,2,2016-06-04 19:45:20,2016-06-04 19:50:47,1,-73.97718048095702,40.76454162597656,-73.96499633789062,40.76493835449219,N,327
4549,id0705935,2,2016-04-27 17:54:04,2016-04-27 18:08:30,1,-73.98229217529298,40.7678108215332,-73.95555114746092,40.78512954711913,N,866
4550,id2588987,2,2016-05-24 06:35:08,2016-05-24 06:44:09,1,-73.97734832763672,40.752079010009766,-73.99067687988281,40.7703514099121,N,541
4551,id3071537,1,2016-03-09 17:39:24,2016-03-09 17:45:59,1,-73.98207092285155,40.771778106689446,-73.98369598388672,40.78284454345703,N,395
4552,id3509595,2,2016-01-22 20:10:38,2016-01-22 20:26:18,1,-73.87448120117188,40.774051666259766,-73.96591186523438,40.71276092529297,N,940
4553,id2229527,1,2016-06-13 06:52:24,2016-06-13 06:59:57,1,-73.97884368896483,40.764205932617195,-73.99311065673827,40.7343635559082,N,453
4554,id3337121,2,2016-03-19 04:47:57,2016-03-19 04:51:02,1,-73.97418212890625,40.67951965332031,-73.96574401855469,40.67419052124024,N,185
4555,id3096384,2,2016-04-24 19:49:10,2016-04-24 20:07:58,1,-73.97796630859375,40.751819610595696,-73.98076629638672,40.72970962524414,N,1128
4556,id1480346,2,2016-05-08 21:26:17,2016-05-08 22:05:04,1,-73.86287689208984,40.76913833618164,-73.98455810546875,40.78291702270508,N,2327
4557,id2255090,1,2016-03-27 02:22:41,2016-03-27 02:40:19,1,-73.99737548828125,40.72125244140625,-73.98222351074217,40.76740646362305,N,1058
4558,id2815157,1,2016-04-05 18:24:35,2016-04-05 18:44:19,1,-73.96852111816406,40.75893020629882,-73.98733520507811,40.756649017333984,N,1184
4559,id3446725,1,2016-03-19 15:02:51,2016-03-19 15:16:26,1,-73.9968490600586,40.7370719909668,-73.97803497314453,40.74163055419922,N,815
4560,id0659451,2,2016-02-01 20:44:20,2016-02-01 20:46:01,1,-73.98731231689453,40.7331428527832,-73.98090362548828,40.735450744628906,N,101
4561,id3807700,1,2016-02-28 17:14:25,2016-02-28 17:33:07,1,-73.99295806884764,40.75269317626953,-73.9678192138672,40.76016616821289,N,1122
4562,id3733383,1,2016-05-15 19:54:11,2016-05-15 19:59:16,1,-73.95383453369139,40.7879638671875,-73.93661499023438,40.79428482055664,N,305
